commentId,text,author,authorChannelId,publishedAt,updatedAt,likeCount,replyCount
Ugy4_Q3Ud0mQRUNP74F4AaABAg,"Ceb ceb ceb..the most positive player of all time..that line when he told ana  "" its ok, you carried us the whole f**cking game ""💜",@ann2985,UCN90jcLeSQ6_KfvmYdFfYCA,2023-09-29T16:10:11Z,2023-09-29T16:10:11Z,1,0
Ugx3HK6OAZki6UFHmo94AaABAg,To this very day. Fly is still punching the air. 😅,@yonurseonduty9349,UCY8S1OMvu2SIZWRT24RQ8NA,2023-09-29T05:36:55Z,2023-09-29T05:36:55Z,0,0
Ugy8dwWGRSeeGOA7ysN4AaABAg,Im rewatching all of this because The Intenational is coming gl to all of the teams competing,@biggusdiccuslover69,UC3Cr490EgKfNtDXYM7ryBWw,2023-09-29T03:57:10Z,2023-09-29T03:57:10Z,0,0
UgyCUSuZhCfuiYPxS9d4AaABAg,every single time i see this wish i could chase my dream:),@zxcursed1118,UCM-0mb4jX1GZrViGtnihj8A,2023-09-27T14:52:53Z,2023-09-27T14:52:53Z,0,0
UgzbSVoGkkDbk8Ztk_B4AaABAg,Crusades,@kyrhamsingkharnehlang4844,UCJGr3i6TD0sWAPY1dJeP9PA,2023-09-27T14:43:53Z,2023-09-27T14:43:53Z,0,0
UgyYy5cxbCiZGnBqRt94AaABAg,Topson is the guy here.. first and second time TI and won.,@jpaksgwapito775,UCJagwdPaKAIsRl1zixp6PFA,2023-09-27T12:18:59Z,2023-09-27T12:18:59Z,0,0
UgzjW2suHBp2__7MaZZ4AaABAg,"w33: Can still try. 
Truly heartbreaking line.",@philipchristianchua5456,UC1SG0s32_zl2G8J_9GJBl8w,2023-09-26T13:01:58Z,2023-09-26T13:02:28Z,0,0
UgzUUMrmYkgWFgidZyV4AaABAg,"kuro: ""we need to do this"" ""play the true dota, just like I told you"" big ass fucking ego  that lost them this match. of course its never Kuro's fault, his team is so bad they cannot read his mind.  

Kuro's ego is making MC  and W33 passive aggressive. ""mc just play like him"" ""fuck this tide TA"" this shit is all happening because he cant own up to his mistakes,",@mystic9618,UCbAPfrjGXhbNKLhJd0clVTA,2023-09-25T20:03:53Z,2023-09-25T20:03:53Z,0,0
UgwywMeDdo78007vlAF4AaABAg,"kuro is terrible as a captain, doesnt know how to lead at all, he overcompensates  by saying cringe things or by expressing the required changes in a way that makes the team feel bad...
great player great legacy but literally not charismatic at ALL and you sense the tension within that booth vs Ceb who literally says the same shit he says, but in a way that brings the teams mood up. 
Kuro really needs to work on his leadership abilities and social awareness OR focus on being a good player and give someone else the job of shot-calling, being the leader. W33 is also the most egotistical player, saying this that silence the room, giving kuro great opportunities to both keep them in line whilst staying confident. saying ""stay confident boys, just dont do what you did"" doesnt make ur team confident. Saying ""shit happens guys, doesnt matter"", whilst clearly acknowledging the mistake when making draft or in game choices.  ""the game is over when we get BKB"" and ignoring w33, fucking toxic leader that cant let go of their ego. its so fucking cringe and sad to see other great players get dragged down to the same level and toxic mid playerss and a leader that cant communicate. wouldnt be surprised if kuro is on the spectrum

extremely simlar to PSG.LGD in TI 2018, LGD players and coach might know their shit but nobody is a good leader. thats exactly how you lose TI finals",@mystic9618,UCbAPfrjGXhbNKLhJd0clVTA,2023-09-25T19:37:05Z,2023-09-25T19:37:05Z,0,0
Ugyg1ti_m7mersDGkl94AaABAg,wow..Kuroky reminding all the players that it was God that brings them there is very nice. nice one. But it was very sad seeing Team Liquid at the end and they did their best. Its just that OG is too strong at that and i meant like really2 the strongest ever OG team in their history.,@jemiez9383,UCRceuFNQV-R5QUwKcjKGtYA,2023-09-25T16:10:46Z,2023-09-26T04:05:45Z,0,1
UgztAZev5X_dxtJYgXR4AaABAg,"liquid's communication is just chaotic af. also, i think kuro has control issues lmao",@tybanosaurus,UCneK3cSBhVx99wbviDGAXXA,2023-09-25T16:00:35Z,2023-09-25T16:00:35Z,0,0
Ugw-QRGQnyl3MBewybt4AaABAg,"Tbh, i feel so bad for w33.",@terrordrift32,UCWQrC_a-rupOlEJEyizA3XQ,2023-09-25T04:20:02Z,2023-09-25T04:20:02Z,0,0
UgxUJhmDpaN3ncqB-Rh4AaABAg,"miracle is such flexible player, good representative soldier. even when their lose, he still listen to kuro.
but still, og is too powerful that time. the very great final ti of all time. the ti7 champs vs ti8 champs. gg dota2",@biansPage,UCrvqS39FaO0d3IhaVA2alXQ,2023-09-24T10:59:22Z,2023-09-24T10:59:22Z,1,0
UgwuRrB2J2kuXTPpOLV4AaABAg,Topson's improvement since TI8 is freaking huge.,@glitcheeyt,UCE3C7hO-H--p9_Ft7-IY4JA,2023-09-23T10:11:56Z,2023-09-23T10:11:55Z,1,0
UgwlozKt2eW8GRNaStt4AaABAg,i feel like kuroky is the virus in that team. He acts like a shit boss without a plan,@humblegoods7147,UCUvzCr1SFfX0HzMEkruhc_w,2023-09-21T16:38:27Z,2023-09-21T16:38:27Z,0,0
UgyIS6MUHLuQ8e8GLf94AaABAg,kuro fkd up by not banning the ember 2nd game! always over confident and cost him the TI,@kaustavdas3769,UCrYFwQlxSongUUNI8pMkgWw,2023-09-21T09:14:50Z,2023-09-21T09:14:50Z,0,0
UgyGr0herj1IrP4U01V4AaABAg,Kuroky is a bad leader,@bogart2352,UCh8NxQQ6V5WDeQ4g01BD1Qg,2023-09-20T06:41:00Z,2023-09-20T06:41:00Z,0,0
Ugx6Q8-TUxRVLU6jM1J4AaABAg,"I love it when n0ta1l screams ""Jaah drenge! (Yees boys!)"" :D",@Tauraelis,UC1n_JtSm8Vm0vzkTnFH5WZg,2023-09-19T05:31:04Z,2023-09-19T05:31:03Z,0,0
UgwGgsfayROgw6qCbx14AaABAg,"The best swordsmen in history were those who didn't fear death. It's why Ana was the best carry, he didn't care if they lost because it meant he could go home faster, to eat cereal and watch disney channel. The secret to Ana's immaculate play - is because like the best warriors of old - he didn't care about death or defeat. While for those vanquished - the fear of such things got to them. For Ana it was a win win either way.",@ouroboros6125,UCCLvB-h1ZN_q90hoceiJEXA,2023-09-18T21:20:24Z,2023-09-18T21:20:24Z,0,0
Ugzqfk-1-Dkwb2KbRZV4AaABAg,"watching TI8+9 true sights in a row, let's go!",@jaysondeguzman4047,UCnQlZo26_S9NHPPywfpS0DA,2023-09-18T16:26:09Z,2023-09-18T16:26:09Z,0,0
UgwAihZOx0L3jNRSkq54AaABAg,Oh boy..here we go again.,@bbcphotographyvideography,UCCWYmCln_obPsWMrDNZEWsw,2023-09-14T21:45:32Z,2023-09-14T21:45:32Z,0,0
Ugz_TiVO46GBxSvx-3h4AaABAg,"59:25
Kuro: I need to pick you guys heroes you really feel good, really wanna play
MC: _I wanna play prophet_
Kuro: No, you play omni and remember to play it the same way they did

lmao",@Loll0saurus,UCb-stsnCOfN5yJnuBD8QJ0Q,2023-09-14T20:02:14Z,2023-09-14T20:02:14Z,1,0
UgzJ0mvYZH77ZlalBgx4AaABAg,"I'm going to tell my kid that these guys were the gods of Dota 2.  Ana, Topson, Jerax, Ceb and Notail.",@lorelei9884,UCo9iNKLS3IbI1-KWQL9IYtA,2023-09-14T09:09:04Z,2023-09-14T09:09:04Z,0,0
UgwpoOmFAykJzT3A2RJ4AaABAg,w33 ta can blink out but he choose to refrec lol. this guy a 9k mmr player. even pro do dumb shit,@Kebutjembut,UC0oKZVHEIsdmc4Zbsr-wK0Q,2023-09-13T14:08:33Z,2023-09-13T14:08:32Z,0,0
UgwzeL99tH1OheefhRx4AaABAg,Dota 2 is a mind game.And this og roaster did cheat. They brought a therapist in their team. So unfair.,@yasahiroitto7885,UCcHEjwRnUpgkQAD98AUiELw,2023-09-12T11:12:40Z,2023-09-12T11:12:39Z,0,0
UgwIshK04uvfoymE-oB4AaABAg,I was thingking what if kuro did not kick matumbaman in liquid and play in this t.i 9.,@Random-Assasino,UC1dU_vHXMeeKrp-K9HtzhNg,2023-09-12T05:15:38Z,2023-09-12T05:15:53Z,0,0
UgzzV16UkDS3VjIgXyt4AaABAg,"потрясающий финал, отличные команды, замечательные люди",@Navynho1,UCb5pcBohFtje18xPFpx6TnQ,2023-09-11T06:16:51Z,2023-09-11T06:16:51Z,6,0
Ugyr5_7awkE6v2rsw1F4AaABAg,"Kuroky is really a one man player in this TI lmao he wants them to listen to him, but when one of his teammates makes a suggestion for the team he turns it down/ignores it. If ana didn't make the mistake of the late buyback on the first game this TI standing could've been a 3-0 for OG ",@AnXpeKteD_,UCiEgBvLy3liqLw6k1njwPQA,2023-09-10T07:37:51Z,2023-09-10T07:37:51Z,0,0
UgwXkvV9ILew8N2TnsR4AaABAg,This why we love Dota 2,@zankofficial2888,UCbRdLH5YuAncut09GxGN6sQ,2023-09-10T00:49:43Z,2023-09-10T00:49:43Z,0,0
Ugwq4yHRttxaVvFH73N4AaABAg,Ceb's speeches are like poetry. A definition of a leader.,@ralphhernandez5941,UCw1aAQYJIKte3l9M_o26GUg,2023-09-08T02:30:54Z,2023-09-08T02:30:54Z,0,0
UgyAbk2ZzPc51GRii994AaABAg,haha i love the small cinematic haha,@keitaruovaldez2385,UCKEgce1nje45fQdWDnf9T_A,2023-09-07T22:00:09Z,2023-09-07T22:00:09Z,1,0
UgzBsm0_HL96Qtym0MF4AaABAg,The karma of miracle 😂😂😂,@kneedrags7037,UC5BOTDpmrM9ZvJUXDRQwrfg,2023-09-07T17:30:00Z,2023-09-07T17:30:00Z,0,0
Ugyt253ovZfjIaSMKUl4AaABAg,Love It!,@Gamestopy,UClQM3ka_I9B9YDcT1y4M1uA,2023-09-06T08:09:54Z,2023-09-06T08:09:53Z,0,0
Ugyf0xI7l8P0s4VuV5x4AaABAg,"how many times  u already watch this TI??

me : huh!? lost count already..",@virionzMB,UCitvO6-btAgdWltnT5iMOhQ,2023-09-06T03:29:48Z,2023-09-06T03:29:48Z,0,0
Ugxp8z-6Xc3y9W2n5ah4AaABAg,Watching nth time to Kuroky not listening to their coach hahahaha,@allaboutcars-x3d,UCySHtwZZj7V-RcTXNveSEqw,2023-09-05T14:19:18Z,2023-09-05T14:19:18Z,0,0
UgzC18AnwqAZ8u7Tvip4AaABAg,maybe tiny still haunted kuro in his dream till now,@benjigod1110,UCIYWHKGCBcp3szapSFQ11Ew,2023-09-05T10:09:45Z,2023-09-05T10:09:45Z,0,0
UgzqM5OZyq1xmvfMp8B4AaABAg,"Game 1:
Kuro: okay what do we play?
w33: I want TA
Kuro: Nah I will pick Meepo for you
w33: ...
Kuro: Also you will be alone in bot against Enchantress.
w33: ...

Game 2:
Kuro: Ok who do we ban?
Coach: ban ember
Kuro: Nah, we should ban Invoker
w33: I can win mid with my TA against an Invoker
Miracle: If we dont ban, we should pick it, i can play Ember
Kuro: Nah, ember is strong but fuck it

Game 3:
Kuro: We need some new heroes, no more TA/Tide
2 seconds later
Kuro: Nah nvm that we go TA/Tide again, I ban ember now tho
Coach: They'll pick Void, we should ban
Kuro: Nah Void is ass, we can win

Game 4:
Kuro: Lets pick what we wanna play
MC: I wanna play Furion
Kuro: Nah I will pick Omni for you, I don't want them to get Omni and IO
gh: We should ban IO
Kuro: Nah we dont have to
*OG picks IO, ana literally played every IO game and won 5-0*
Liquid: I think its notail or Jerax playing IO
*Ceb plays Timbersaw, literally the tankiest hero in their lineup*
w33: I'm gonna focus Timber everytime I see him on the map",@magicdragonpuff,UC8tWfP6bRcx2B3bWlJmkcdQ,2023-09-05T07:57:15Z,2023-09-05T07:57:15Z,3,0
UgzTiTT3VkQGCki0l7p4AaABAg,I will always feel so bad for W33,@spanky_yikes,UCRdiJJ30LIrI4zZ4IHijRzA,2023-09-05T04:24:42Z,2023-09-05T04:24:42Z,0,0
UgxNzHzud-Bl5WQAuyV4AaABAg,we all need a Ceb,@spanky_yikes,UCRdiJJ30LIrI4zZ4IHijRzA,2023-09-05T04:23:37Z,2023-09-05T04:23:37Z,0,0
UgyjpanAMxfMZsAxiHR4AaABAg,Kuroky and w33 so toxic. Not even giving the chance to their teammates to advice anything. Too much confidence.,@spawnera1,UCwSEc5Gfp8b-8ODtPXaUxoA,2023-09-02T15:03:25Z,2023-09-02T15:03:24Z,0,0
UgwpdFZ81gzH6Cj_wc14AaABAg,OG FUCKING READ TEAM LIQUID PERFECTLY....,@sinagtala91ib73,UCq-_d8M9FFiBVFLRiLO1R2g,2023-09-02T03:10:55Z,2023-09-02T03:10:55Z,0,0
Ugw_zG8nDWanBrNNRtV4AaABAg,MC lose all his confident because of w33ha's fcking ego,@KDMacklemore,UCIAIRKiCKd8PQL0okRZZhcg,2023-08-31T15:44:50Z,2023-08-31T15:44:50Z,0,0
Ugz0KbExsuuB_xFE1c14AaABAg,"bro there are so many best parts for both team especially OG and ffffffing sh111t bro their draft and ban predictions are so insane, and also regarding on losing to The International i also wish i have a team like Liquid <3 props",@ninyojey2454,UCbwSAlUmsJwcoapUQqycRqw,2023-08-31T09:50:29Z,2023-08-31T09:50:29Z,0,0
Ugwj_Rr3fUY5Lx9_JYB4AaABAg,I'm still watching this iconic fight Thankyou OG. FOR Giving us Inspiration Only true friends can win the TI❤️,@Jm-Xprrtt,UC5clUQEBqnfTuIzDrkkJZeg,2023-08-30T14:33:08Z,2023-08-30T14:33:08Z,0,0
UgyYPACPzQ5cYPYPbGJ4AaABAg,"sure Kuro is a great team captain, but Ceb is an inspiration, he pushes his team to do better despite their mistakes, Ceb is the best team captain in the history of Dota. Also T0psons itemization is godly",@JosephWallace-yy8oq,UC3z9sNtV-M2HBHuzLhEK4vg,2023-08-30T04:02:41Z,2023-08-30T04:58:25Z,0,0
UgyNZH_Uj3KcYQ-TTg14AaABAg,The new OG couldnt hold a candle to the real OG,@purefitbc,UCAxD43b450HOM218pKnt8lg,2023-08-29T20:47:39Z,2023-08-29T20:47:39Z,0,0
UgzoyEWvBsFcPhJ1RxJ4AaABAg,"""why do people keep picking monkey mid, honestly?""

-W33",@jonathancastillo4850,UCvbqwnFDS9TAROlJz9L0R0Q,2023-08-28T10:24:35Z,2023-08-28T10:24:35Z,0,0
UgwFJVMmV6NRGzproOF4AaABAg,"Bro, Iron Shark Barrett or AWM Infernal Dragon? Which do you think is better? Or is it mostly dependent on playstyle?",@namcaycanh98,UCTj1X7ue7oTC-5ri6Xlxzxg,2023-08-26T07:28:46Z,2023-08-26T07:28:46Z,0,0
Ugz3C-PTyZbHyBnzJhJ4AaABAg,1:16:51 everytime i watch this I can't help but feel the power of flowers and friendship,@ItzzWarfare,UCzRiKTyv0BFrCqXYN6urMew,2023-08-24T05:52:10Z,2023-08-24T05:52:10Z,0,0
Ugz6ZGi9SLaldNdBTB94AaABAg,"Topson : pick me pick me pugna


And he became menace",@wawanfromkonoha6631,UCGCD_KEGUuIB3PsSzErUpHA,2023-08-24T01:10:38Z,2023-08-24T01:10:38Z,0,0
UgydfrK2uiRsXfP1WIJ4AaABAg,rewatching it rn. I just realized chinese fans are switching teams🤣,@HadessYui,UCI8G5eqKkh3n_8CCMwt16ew,2023-08-24T00:38:35Z,2023-08-24T00:38:35Z,0,0
UgyOXxLBSj-TLaL-6aV4AaABAg,damn it should be scared when u see 15 win row and 48-8 ana io 🤣,@syafqhilmi702,UCyclFAprbAYJpJxySeASnXA,2023-08-23T16:14:05Z,2023-08-23T16:14:04Z,1,0
UgwXhLWCc9YjeBJRYdp4AaABAg,"Кто заметил, как миракл отжал себе темпларку на первой карте , ставьте лайк)",@Blyum_,UCX1TWflJ-tisOgVjzo2ZIcA,2023-08-23T11:10:13Z,2023-08-23T11:10:13Z,0,0
Ugz1vlsYrI7KnoYshJJ4AaABAg,fucking kuroky usles as fuck,@hotbensipayung7545,UC83VHJflvVwxkuB5AdTTngQ,2023-08-23T08:58:40Z,2023-08-23T08:58:40Z,0,0
UgwbTrlqsAeIQZ7ak_l4AaABAg,IO IS STILL PHENOMENAL,@audyswan,UCfiQj9NhLDhII9zUKAVVESw,2023-08-22T14:38:18Z,2023-08-22T14:38:18Z,0,0
UgxMKeTHDK2XOjXorCp4AaABAg,I'm not even a Dota player anymore but watching TI18 and 19 really gives me a positive vibes,@mdas5937,UCsxCsokPxc7hGUsEKmCz6Xg,2023-08-22T14:18:55Z,2023-08-22T14:18:55Z,74,1
UgyGunLhjZVyDGJquKB4AaABAg,Mc and wee make the game always lose. Brainless,@wayandy8641,UCPXy3h_ZxyQU2viZg2w4H4Q,2023-08-22T13:43:28Z,2023-08-22T13:43:27Z,0,0
UgxsjKGktLGg0Nt9teh4AaABAg,"Ana: ""Bzzzzzzzzz""
Best line",@angryspeedman,UCDyidFdCV_FPHhUMQeiZDHQ,2023-08-21T23:53:29Z,2023-08-21T23:53:28Z,1,0
UgwWlQ2RHd2k2GWRsud4AaABAg,"here again, kuro you lost your team TI with your stubborness and it was so hard to watch how poorly you coached your team conpared to ceb",@rym7174,UCmKN6yZ1_O1zAmqclwginVA,2023-08-21T15:33:09Z,2023-08-21T15:33:09Z,0,0
Ugxa2gh9khCs6nWXfkd4AaABAg,"ceb saying ""it's part of the fun"". they lose and they still think it's just fun. maybe the biggest difference between them and team liquid is letting a failure get in them.",@jhayarperalta5424,UC6OuBmXBXfxWZc44xnib8TA,2023-08-20T10:06:47Z,2023-08-20T10:06:47Z,0,0
UgwT2y_rYPQF02bc-Lh4AaABAg,Love to get back to it. Brings tears almost every time,@xMapinjo,UCb8b81z7mpqiX6BDyae8TiQ,2023-08-20T07:10:51Z,2023-08-20T07:10:51Z,0,0
Ugy4rluGH8cEwvr0NcN4AaABAg,hehehe,@JINXSPR0,UCICYGwc6ui-jCeAxSj-iO8w,2023-08-19T20:16:22Z,2023-08-19T20:16:22Z,0,0
UgwYbfERv-7p51gSWfV4AaABAg,"it is really amazing to see while liquid's too hyped up on kills for game 5, jerax & ana are perfectly calm and confident that it's just a waste of liquid's time. such a good game manipulation. even deaths are part of the plan",@jhayarperalta5424,UC6OuBmXBXfxWZc44xnib8TA,2023-08-19T09:28:27Z,2023-08-19T09:28:27Z,0,0
Ugz4jXTXlB2STapPvXZ4AaABAg,"28:30 when Miracle, Weeha & OG are on the same mindset yet Kuroky the only one that is different 😂 funny kky",@musclecat5937,UC9jHVJ9uAjwDqVxY898Dh4Q,2023-08-17T12:54:01Z,2023-08-17T12:54:01Z,0,0
Ugx65lq-bERa_n5TOCx4AaABAg,"""Guys, we broke their confidence no more Tide"" gets me everytime hah",@riddle.tom1,UCJ79JkfmbTCG_FOy43E7LzQ,2023-08-15T23:14:33Z,2023-08-15T23:14:33Z,1,0
UgwG4f6wPfssuU5AKmJ4AaABAg,"sorry omar, lmao",@whyimustusemyrealname3801,UCkqYgQAzMxpRUw5E0xLkhGw,2023-08-15T15:05:57Z,2023-08-15T15:05:57Z,0,0
UgxUmM95UxOxVQbuXQd4AaABAg,Ceb is going to be a good parent. Such an inspiration.,@ragnarlothbrok4468,UCB_etNsVb3e9ZXWqvMYHG7A,2023-08-15T08:09:34Z,2023-08-15T08:09:34Z,0,0
Ugx2c2BRa4NcuoNDJKB4AaABAg,"Damn so many idiots ... .💩💩💩 Get a
A real life ..❤️❤️Retards... 🤫😁. 
Push every ting ..away what keps from real ,life",@TheRcezarr,UCE1NMFtVIaLW2p6Q8qbYpGA,2023-08-15T04:19:13Z,2023-08-15T04:19:13Z,0,0
Ugzt7SnmFbzZ8Hrf5wF4AaABAg,This true sight reveals how shitty and arrogant Kuroky is as a person.,@small_lonely_universe,UCh5hwKI2_FtAjp-LicVzQtg,2023-08-13T22:19:23Z,2023-08-13T22:19:23Z,0,0
UgzUnRAkPyefkzdAsDZ4AaABAg,"I hate how team liquid just gave up when w33 at 1:13:27 said ""can still try"". If you look closely at their respawn time w33 is almost there and then chen, and earth spirit. Considering they still have that tier 4 towers. That smile on w33's face at 1:13:38 after his team typed ""gg"". He just wants his team to try so badly, at the all chat at 1:13:44 he is the last of his team that typed gg. Just breaks my heart..",@antoineprog8968,UCA9yt0C6T75eira9UTbybXw,2023-08-12T07:01:49Z,2023-08-12T07:01:49Z,0,2
Ugy6y_OZkV0UKjfVwXB4AaABAg,Why is it feels like og is the villain here..?😂,@johnjosephheronda9348,UCjkr4XbS2qn-JKsGBRWy5vQ,2023-08-10T15:56:29Z,2023-08-10T15:56:29Z,1,0
Ugzoc1W0GcmEzU0bGIV4AaABAg,Ngeliat ini lagi.Emang batu ni kuro.,@WonRedro,UCKi-PQpdQVoLTfrvEdreH2w,2023-08-10T14:39:44Z,2023-08-10T14:39:44Z,0,0
Ugw5JFuCXK64BwpnBGd4AaABAg,i just feel bad for w33 because the things he say its just painful to see him lose another,@gigachadigami1859,UCBnLpeev3vbcWqQfYR5AYNg,2023-08-09T11:55:23Z,2023-08-09T11:55:23Z,0,0
UgwaXRmdXwpz6G_7Xd54AaABAg,gg og,@adeerahmrahm6093,UCpwMLwvto8JymrQYnyKqr4g,2023-08-08T21:35:33Z,2023-08-08T21:35:33Z,0,0
UgyX0ky2DUDbzuWo8vJ4AaABAg,Jerax always knows what will happen next. From the meepo pick to “they’re just wasting their time” when liquid was trying to copy what OG does😆,@ralphanthon4183,UCU7hM5L_arzs02UXHMfzB0g,2023-08-08T20:26:14Z,2023-08-08T20:26:14Z,1,0
UgwmWKVB6tLEzAkhe5R4AaABAg,"KURO-SHET starting point after first game XD, and continue till today...",@DrFirdaus8,UCAY6JKHNWVB7CpIkm8ZIrOQ,2023-08-08T05:26:34Z,2023-08-08T05:26:34Z,0,0
UgzRktsRCx-h38ecWgN4AaABAg,I just rewatch this 2nd time. Ceb is always cheering even they are in a bad position. Liquid accept that og is always tenacious and strong,@yanxirayleigh7618,UCMq4X6RNTS_O3tE_BpXz16w,2023-08-07T14:58:04Z,2023-08-07T14:58:04Z,0,0
UgyxRMP4d9OasN83G3Z4AaABAg,"""ana io, motherfuckers""
Still the best line from ceb",@jiextee,UC1TmM9z40yBha4R9zltl_Jg,2023-08-07T07:35:51Z,2023-08-07T07:35:51Z,0,0
Ugwn-dYo5Yii_SsYa_14AaABAg,"1:15:35 The look on NoTails' face, man. He's happy but at the same time sad for his friend, Kuro.",@reddeathxx,UCH5o4YBjwZgNke-VohDAshA,2023-08-05T14:15:50Z,2023-08-05T14:15:50Z,0,0
Ugw8HthpJRCDL1Vqy-14AaABAg,Kuro saying he's the calmest motherfucker on Earth and nobody reacting is top tier cringe,@imbafreaksz,UCNqIv8SgIhF_RwjPme3uYbQ,2023-08-05T09:14:43Z,2023-08-05T09:14:43Z,1,0
Ugzl-2KURaTld8DZXQZ4AaABAg,hi my son,@notixnaji3008,UC9hJelpZEuiQLccxqS9nSFg,2023-08-05T05:17:03Z,2023-08-05T05:17:03Z,0,0
Ugymz3piU1FhF_BjHxN4AaABAg,"i feel bad for weeha saying ""at least you guys won TI but for me same shit 1-3 1-3""",@dingsoriano2282,UC_3iYbI1L4la0uv8rcMnziA,2023-08-04T22:11:03Z,2023-08-04T22:11:03Z,0,0
UgyUsa-23f90JdEmnil4AaABAg,og is  the Greatesst team of all time,@prantomondal7374,UCEAh5KwSxTDoFb-kOaIUPoA,2023-08-04T09:30:54Z,2023-08-04T09:30:54Z,1,0
Ugxrz_-SWZs83f4IhuJ4AaABAg,"After seeing this several times, it became clear that Kuro lacks the ability to listen to his teammates. For example the ember and faceless void ban",@andrewfps28,UClJ2yVy27d_G6_5mMYHYU6w,2023-08-03T22:06:06Z,2023-08-03T22:06:06Z,0,0
UgyC7mU66y-hn083ZNt4AaABAg,"""who is gonna get the treat of playing ember in the main stage""",@washed666,UCtcPinUnpirn8NAO42uC9rA,2023-08-03T05:17:57Z,2023-08-03T05:17:57Z,0,0
UgwNOUzfQaKtZG8KRvx4AaABAg,Almost saw a repeat of this in Ti10 but goddam collapse,@haziq12ish,UCpqMvuA4KMsYId0wDm64AXw,2023-08-03T04:58:10Z,2023-08-03T04:58:10Z,0,0
Ugx88SwF2VORdUuP2k14AaABAg,You can tell w33 is the most toxic core.,@ojmaquiran9304,UCBgdoFxCqzRYIyrz63bmnig,2023-08-02T13:32:37Z,2023-08-02T13:32:37Z,0,0
UgzR0PK_4xdFdV4rTIF4AaABAg,kuroky is a good draft forever,@mitsushita1467,UCL-2FriOMYxdgO7aOGDHP8w,2023-08-02T05:02:10Z,2023-08-02T05:02:10Z,0,0
UgzLJE7nYtZztjAxJAZ4AaABAg,Why someone pick monkey on mid 😁😎Topson goat,@daveo.4773,UCUOgdhpsVcd-TrmZTAGgpow,2023-08-01T01:51:06Z,2023-08-01T01:51:06Z,0,0
Ugzc5sdMv9DvCN-kbAN4AaABAg,The golden age of dota 2,@LPjunemark,UC_eKmUGvzWfOx5I7aRvZe3w,2023-07-31T11:14:07Z,2023-07-31T11:14:07Z,1,0
UgwT2JW267Po_GVpzAd4AaABAg,CEB read Kuro like a book during drafts like hell.,@bryanberza8937,UC5Dy9X1XH0qnKnbInoPyYMw,2023-07-30T08:07:36Z,2023-07-30T08:07:36Z,0,0
UgxveVoJ6OxwAN_C8Z94AaABAg,WeHa tinker does not bully anything😂😂😂😂,@boihpuiahmar1600,UCBNK3n2MALNHxbh4CY5iTag,2023-07-29T18:17:22Z,2023-07-29T18:17:22Z,0,0
UgxWUVHgjRkWWQy6ehd4AaABAg,2023 and still gives the goosebumps,@kenshidesu7213,UCrd3YC8Ix1imNDXeoDKmNzA,2023-07-29T02:57:16Z,2023-07-29T02:57:16Z,0,0
Ugw8gnWQFCBn7BKIPjZ4AaABAg,why i cry every time watching this!!! crazy final,@Mc.MindControl,UC0fRzV0uoFbKya7xBm4X7yw,2023-07-28T12:08:37Z,2023-07-28T12:08:37Z,0,0
UgztPDSJrj8Hl659B4h4AaABAg,I think kuro doesnt know what is good anymore he is soo bad at picking,@RuRu0091,UCF-GJ7fgfOnN3Gj6-KlCihg,2023-07-28T11:57:04Z,2023-07-28T11:57:04Z,0,0
UgxK_OXOSSj8xwb5wNx4AaABAg,prolly gonna rewatch this TI again next yr,@grim4273,UCsJ2gJYxWEH4Xx470_E5cHA,2023-07-27T13:41:01Z,2023-07-27T13:41:01Z,0,0
UgwiaKO2LJ84NeWZPYp4AaABAg,You know you're fu**ed up when your team gets chased into the fountain to be killed.,@60ilham39,UCykT2yCCjgZvNCbBRRpUxeQ,2023-07-26T11:52:33Z,2023-07-26T11:52:33Z,0,0
